env,arm,t,n_seeds,seeds,sr_mean_pct,sr_se_pct,sr_per_seed,call_ratio
cube,gcblind_off_s456,50,8,42|43|44|45|46|47|48|49,75.10,0.62,76.56|75.00|73.44|75.78|76.56|73.44|77.34|72.66,0.400
cube,gcevery_off_s123,50,8,42|43|44|45|46|47|48|49,70.90,0.94,70.31|73.44|67.97|74.22|71.09|71.09|66.41|72.66,1.000
cube,gcevery_off_s42,50,8,42|43|44|45|46|47|48|49,66.11,1.06,67.19|67.97|68.75|62.50|65.62|60.94|66.41|69.53,1.000
cube,gcevery_off_s456,50,8,42|43|44|45|46|47|48|49,69.92,1.30,67.97|75.00|72.66|69.53|74.22|65.62|68.75|65.62,1.000
cube,gcidm_imag,50,8,42|43|44|45|46|47|48|49,74.22,0.59,74.22|73.44|78.12|73.44|73.44|74.22|72.66|74.22,0.853
cube,gcidm_off_s123,50,8,42|43|44|45|46|47|48|49,47.85,0.35,46.88|48.44|47.66|48.44|49.22|48.44|47.66|46.09,
cube,gcidm_off_s42,50,8,42|43|44|45|46|47|48|49,44.63,0.27,43.75|44.53|44.53|45.31|44.53|43.75|46.09|44.53,
cube,gcidm_off_s456,50,8,42|43|44|45|46|47|48|49,49.41,0.38,49.22|48.44|50.00|51.56|48.44|50.00|49.22|48.44,
cube,gcidm_router,50,8,42|43|44|45|46|47|48|49,71.00,0.70,67.97|72.66|73.44|72.66|70.31|70.31|71.88|68.75,0.907
cube,gcrouter_off_s42,50,8,42|43|44|45|46|47|48|49,56.25,0.61,57.03|53.91|57.03|58.59|53.91|57.81|56.25|55.47,0.925
cube,gcsurv_off_s123,50,8,42|43|44|45|46|47|48|49,74.12,0.85,75.00|75.00|75.78|72.66|75.00|72.66|77.34|69.53,0.898
cube,gcsurv_off_s42,50,8,42|43|44|45|46|47|48|49,70.90,0.72,71.09|70.31|75.00|67.97|69.53|71.88|70.31|71.09,0.891
cube,gcsurv_off_s456,50,8,42|43|44|45|46|47|48|49,71.88,0.74,73.44|73.44|68.75|71.09|71.88|75.00|71.88|69.53,0.882
cube,icem_blindk,50,8,42|43|44|45|46|47|48|49,48.83,0.66,50.00|50.78|48.44|49.22|50.00|46.88|45.31|50.00,0.416
cube,icem_ffjepa_s10k3,50,8,42|43|44|45|46|47|48|49,46.49,0.77,46.88|49.22|46.09|48.44|46.88|42.97|47.66|43.75,
cube,icem_flat_rh5,50,8,42|43|44|45|46|47|48|49,40.43,0.64,42.97|42.19|39.06|40.62|41.41|37.50|39.06|40.62,
cube,icem_router,50,8,42|43|44|45|46|47|48|49,45.02,0.44,44.53|45.31|46.88|43.75|44.53|46.88|43.75|44.53,0.966
cube,icem_surveyor,50,8,42|43|44|45|46|47|48|49,46.19,0.60,46.88|48.44|45.31|43.75|47.66|45.31|44.53|47.66,0.893
cube,imagine,50,8,42|43|44|45|46|47|48|49,48.73,0.75,48.44|46.88|50.78|50.78|49.22|44.53|49.22|50.00,0.459
cube,leflow_accept,50,8,42|43|44|45|46|47|48|49,22.36,0.64,25.00|21.88|23.44|24.22|19.53|22.66|21.09|21.09,0.993
cube,leflow_blind,50,8,42|43|44|45|46|47|48|49,51.37,1.29,52.34|53.12|47.66|57.03|46.09|50.78|49.22|54.69,0.400
cube,leflow_every,50,8,42|43|44|45|46|47|48|49,23.15,0.81,23.44|21.88|22.66|26.56|26.56|21.88|20.31|21.88,1.000
cube,leflow_rh10,50,8,42|43|44|45|46|47|48|49,58.40,0.53,59.38|59.38|60.16|56.25|59.38|57.81|56.25|58.59,
