env,arm,t,n_seeds,seeds,sr_mean_pct,sr_se_pct,sr_per_seed,call_ratio
reacher,icem_router_k4_tauown,25,8,42|43|44|45|46|47|48|49,98.73,0.29,98.44|100.00|99.22|97.66|97.66|98.44|99.22|99.22,0.927
reacher,mppi_router_k16_tauown,25,8,42|43|44|45|46|47|48|49,79.78,1.67,87.50|79.69|71.88|82.81|79.69|76.56|82.81|77.34,0.986
reacher,mppi_router_k2_tauown,25,8,42|43|44|45|46|47|48|49,79.59,1.15,78.91|82.81|75.78|74.22|83.59|80.47|81.25|79.69,1.000
reacher,mppi_router_k4_tauown,25,8,42|43|44|45|46|47|48|49,82.62,0.98,85.16|85.16|84.38|78.91|84.38|82.81|82.03|78.12,0.988
reacher,router_k16_tauown,25,8,42|43|44|45|46|47|48|49,98.63,0.41,96.88|99.22|99.22|96.88|99.22|98.44|99.22|100.00,0.900
reacher,router_k2_tauown,25,8,42|43|44|45|46|47|48|49,98.83,0.39,96.88|100.00|97.66|98.44|99.22|99.22|100.00|99.22,1.000
reacher,router_k4_tauown,25,8,42|43|44|45|46|47|48|49,98.93,0.29,97.66|100.00|99.22|98.44|98.44|98.44|100.00|99.22,0.935
reacher,gcrouter_off_s42_k16_tauown,150,8,42|43|44|45|46|47|48|49,93.95,0.57,91.41|94.53|92.97|94.53|96.88|94.53|93.75|92.97,0.754
reacher,gcrouter_off_s42_k2_tauown,150,8,42|43|44|45|46|47|48|49,95.22,0.43,95.31|94.53|93.75|95.31|96.88|95.31|93.75|96.88,1.000
reacher,gcrouter_off_s42_k8_tauown,150,8,42|43|44|45|46|47|48|49,94.34,0.64,91.41|96.09|94.53|94.53|96.09|96.09|93.75|92.19,0.762
reacher,gd_router_k16_tauown,150,8,42|43|44|45|46|47|48|49,93.56,0.51,91.41|93.75|92.19|93.75|92.97|96.09|93.75|94.53,0.963
reacher,gd_router_k2_tauown,150,8,42|43|44|45|46|47|48|49,88.57,0.77,84.38|87.50|91.41|87.50|89.06|90.62|89.06|89.06,1.000
reacher,gd_router_k4_tauown,150,8,42|43|44|45|46|47|48|49,94.24,0.71,96.09|91.41|91.41|94.53|96.88|95.31|93.75|94.53,0.970
reacher,icem_router_k16_tauown,150,8,42|43|44|45|46|47|48|49,91.89,0.59,90.62|92.19|89.84|92.97|92.19|89.84|92.97|94.53,0.885
reacher,icem_router_k2_tauown,150,8,42|43|44|45|46|47|48|49,89.75,0.58,86.72|89.06|91.41|89.84|89.06|89.84|89.84|92.19,1.000
reacher,icem_router_k4_tauown,150,8,42|43|44|45|46|47|48|49,93.65,0.58,93.75|93.75|93.75|95.31|91.41|96.09|93.75|91.41,0.931
reacher,mppi_router_k16_tauown,150,8,42|43|44|45|46|47|48|49,92.97,0.53,92.97|92.97|91.41|94.53|93.75|95.31|91.41|91.41,0.987
reacher,mppi_router_k2_tauown,150,8,42|43|44|45|46|47|48|49,90.82,0.67,89.06|89.06|92.97|92.19|93.75|89.84|90.62|89.06,1.000
reacher,mppi_router_k4_tauown,150,8,42|43|44|45|46|47|48|49,93.26,0.53,92.19|94.53|93.75|92.19|95.31|93.75|90.62|93.75,0.994
reacher,router_k16_tauown,150,8,42|43|44|45|46|47|48|49,90.04,0.81,88.28|90.62|86.72|90.62|93.75|89.84|92.19|88.28,0.900
reacher,router_k2_tauown,150,8,42|43|44|45|46|47|48|49,88.67,0.69,85.94|89.84|90.62|89.06|87.50|85.94|90.62|89.84,1.000
reacher,router_k4_tauown,150,8,42|43|44|45|46|47|48|49,91.70,0.86,88.28|94.53|92.19|93.75|93.75|90.62|88.28|92.19,0.944
