env,arm,t,n_seeds,seeds,sr_mean_pct,sr_se_pct,sr_per_seed,call_ratio
cube,blindk,75,8,42|43|44|45|46|47|48|49,98.93,0.25,98.44|97.66|100.00|99.22|99.22|99.22|98.44|99.22,0.746
cube,ffjepa_s10k3,75,8,42|43|44|45|46|47|48|49,96.78,0.70,96.88|94.53|99.22|98.44|94.53|96.09|95.31|99.22,
cube,icem_blindk,75,8,42|43|44|45|46|47|48|49,99.90,0.10,99.22|100.00|100.00|100.00|100.00|100.00|100.00|100.00,0.653
cube,icem_ffjepa_s10k3,75,8,42|43|44|45|46|47|48|49,99.61,0.21,99.22|98.44|99.22|100.00|100.00|100.00|100.00|100.00,
cube,icem_flat_rh5,75,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,
cube,icem_router,75,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,0.250
cube,icem_surveyor,75,8,42|43|44|45|46|47|48|49,99.61,0.15,99.22|99.22|100.00|100.00|99.22|100.00|99.22|100.00,0.901
cube,mppi_blindk,75,8,42|43|44|45|46|47|48|49,76.56,0.98,75.78|72.66|76.56|78.12|72.66|79.69|79.69|77.34,0.440
cube,mppi_ffjepa_s10k3,75,8,42|43|44|45|46|47|48|49,75.98,0.83,72.66|74.22|75.00|75.00|76.56|76.56|77.34|80.47,
cube,mppi_flat_rh5,75,8,42|43|44|45|46|47|48|49,57.52,1.32,57.81|54.69|55.47|55.47|52.34|63.28|59.38|61.72,
cube,mppi_router,75,8,42|43|44|45|46|47|48|49,78.32,1.06,72.66|80.47|75.00|80.47|78.91|79.69|81.25|78.12,0.250
cube,mppi_surveyor,75,8,42|43|44|45|46|47|48|49,77.15,0.78,73.44|75.78|78.12|78.91|75.00|79.69|77.34|78.91,0.969
cube,blindk,100,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,1.000
cube,ffjepa_s10k3,100,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,
cube,icem_blindk,100,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,1.000
cube,icem_ffjepa_s10k3,100,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,
cube,icem_flat_rh5,100,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,
cube,icem_router,100,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,0.125
cube,icem_surveyor,100,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,1.000
cube,mppi_blindk,100,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,1.000
cube,mppi_ffjepa_s10k3,100,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,
cube,mppi_flat_rh5,100,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,
cube,mppi_router,100,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,0.125
cube,mppi_surveyor,100,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,1.000
cube,blindk,150,8,42|43|44|45|46|47|48|49,80.67,1.14,82.81|84.38|81.25|85.16|76.56|78.91|77.34|78.91,0.368
cube,ffjepa_s10k3,150,8,42|43|44|45|46|47|48|49,76.95,1.17,76.56|82.81|77.34|80.47|76.56|75.00|74.22|72.66,
cube,icem_blindk,150,8,42|43|44|45|46|47|48|49,80.96,0.85,81.25|85.16|81.25|82.81|78.91|79.69|77.34|81.25,0.358
cube,icem_ffjepa_s10k3,150,8,42|43|44|45|46|47|48|49,79.59,0.98,79.69|83.59|81.25|82.03|77.34|76.56|75.78|80.47,
cube,icem_flat_rh5,150,8,42|43|44|45|46|47|48|49,80.86,0.86,82.03|84.38|82.81|78.12|82.81|79.69|78.91|78.12,
cube,icem_router,150,8,42|43|44|45|46|47|48|49,78.03,1.07,79.69|82.03|78.91|80.47|77.34|75.00|72.66|78.12,0.995
cube,icem_surveyor,150,8,42|43|44|45|46|47|48|49,79.49,1.20,77.34|84.38|82.81|82.81|77.34|77.34|75.00|78.91,0.979
cube,mppi_blindk,150,8,42|43|44|45|46|47|48|49,47.36,1.20,52.34|50.78|42.19|46.88|50.00|45.31|46.09|45.31,0.345
cube,mppi_ffjepa_s10k3,150,8,42|43|44|45|46|47|48|49,46.00,1.46,49.22|51.56|42.97|39.84|50.78|43.75|44.53|45.31,
cube,mppi_flat_rh5,150,8,42|43|44|45|46|47|48|49,25.88,1.69,22.66|26.56|31.25|30.47|17.97|25.78|30.47|21.88,
cube,mppi_router,150,8,42|43|44|45|46|47|48|49,51.37,1.47,57.81|53.91|52.34|46.88|54.69|45.31|50.78|49.22,0.998
