rbD_pusht_gcrouter_off_s42_ds2_tauown_t150_seed49.log	[gcidm+surveyor cost] exec_forwards=76800 redrafts=5668 advances=2012 rejects=4971 call_ratio=0.738 routed=0 arrived=0 draft_s=0.74 exec_s=41.89 probe_s=17.93
rbD_pusht_gcrouter_off_s42_ds2_tauown_t25_seed42.log	[gcidm+surveyor cost] exec_forwards=12800 redrafts=412 advances=73 rejects=311 call_ratio=0.849 routed=159 arrived=0 draft_s=0.11 exec_s=7.05 probe_s=18.01
rbD_pusht_gcrouter_off_s42_ds2_tauown_t25_seed43.log	[gcidm+surveyor cost] exec_forwards=12800 redrafts=397 advances=73 rejects=298 call_ratio=0.845 routed=162 arrived=0 draft_s=0.10 exec_s=6.88 probe_s=17.94
rbD_pusht_gcrouter_off_s42_ds2_tauown_t25_seed44.log	[gcidm+surveyor cost] exec_forwards=12800 redrafts=381 advances=84 rejects=283 call_ratio=0.819 routed=163 arrived=0 draft_s=0.11 exec_s=7.02 probe_s=17.93
rbD_pusht_gcrouter_off_s42_ds2_tauown_t25_seed45.log	[gcidm+surveyor cost] exec_forwards=12800 redrafts=401 advances=74 rejects=302 call_ratio=0.844 routed=161 arrived=0 draft_s=0.11 exec_s=7.01 probe_s=17.99
rbD_pusht_gcrouter_off_s42_ds2_tauown_t25_seed46.log	[gcidm+surveyor cost] exec_forwards=12800 redrafts=393 advances=77 rejects=296 call_ratio=0.836 routed=162 arrived=0 draft_s=0.12 exec_s=7.25 probe_s=17.93
rbD_pusht_gcrouter_off_s42_ds2_tauown_t25_seed47.log	[gcidm+surveyor cost] exec_forwards=12800 redrafts=398 advances=82 rejects=299 call_ratio=0.829 routed=160 arrived=0 draft_s=0.11 exec_s=7.00 probe_s=18.06
rbD_pusht_gcrouter_off_s42_ds2_tauown_t25_seed48.log	[gcidm+surveyor cost] exec_forwards=12800 redrafts=406 advances=84 rejects=303 call_ratio=0.829 routed=158 arrived=0 draft_s=0.11 exec_s=7.16 probe_s=17.93
rbD_pusht_gcrouter_off_s42_ds2_tauown_t25_seed49.log	[gcidm+surveyor cost] exec_forwards=12800 redrafts=381 advances=89 rejects=282 call_ratio=0.811 routed=162 arrived=0 draft_s=0.11 exec_s=7.12 probe_s=18.04
rbD_pusht_gcrouter_off_s42_ds2_tauown_t50_seed42.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=1925 advances=605 rejects=1570 call_ratio=0.761 routed=3 arrived=0 draft_s=0.23 exec_s=13.99 probe_s=17.96
rbD_pusht_gcrouter_off_s42_ds2_tauown_t50_seed43.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=1911 advances=629 rejects=1563 call_ratio=0.752 routed=2 arrived=0 draft_s=0.24 exec_s=14.18 probe_s=18.01
rbD_pusht_gcrouter_off_s42_ds2_tauown_t50_seed44.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=1943 advances=597 rejects=1603 call_ratio=0.765 routed=2 arrived=0 draft_s=0.24 exec_s=14.16 probe_s=17.99
rbD_pusht_gcrouter_off_s42_ds2_tauown_t50_seed45.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=1911 advances=619 rejects=1560 call_ratio=0.755 routed=3 arrived=0 draft_s=0.23 exec_s=14.23 probe_s=17.91
rbD_pusht_gcrouter_off_s42_ds2_tauown_t50_seed46.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=1912 advances=638 rejects=1547 call_ratio=0.750 routed=1 arrived=0 draft_s=0.23 exec_s=14.17 probe_s=17.93
rbD_pusht_gcrouter_off_s42_ds2_tauown_t50_seed47.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=1912 advances=618 rejects=1569 call_ratio=0.756 routed=3 arrived=0 draft_s=0.23 exec_s=14.13 probe_s=17.96
rbD_pusht_gcrouter_off_s42_ds2_tauown_t50_seed48.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=1922 advances=618 rejects=1572 call_ratio=0.757 routed=2 arrived=0 draft_s=0.23 exec_s=14.12 probe_s=17.82
rbD_pusht_gcrouter_off_s42_ds2_tauown_t50_seed49.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=1922 advances=618 rejects=1568 call_ratio=0.757 routed=2 arrived=0 draft_s=0.22 exec_s=13.80 probe_s=17.90
rbD_pusht_gcrouter_off_s42_ds2_tauown_t75_seed42.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=2753 advances=1057 rejects=2288 call_ratio=0.723 routed=2 arrived=0 draft_s=0.36 exec_s=21.20 probe_s=17.86
rbD_pusht_gcrouter_off_s42_ds2_tauown_t75_seed43.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=2760 advances=1050 rejects=2294 call_ratio=0.724 routed=2 arrived=0 draft_s=0.36 exec_s=21.54 probe_s=17.93
rbD_pusht_gcrouter_off_s42_ds2_tauown_t75_seed44.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=2747 advances=1063 rejects=2267 call_ratio=0.721 routed=2 arrived=0 draft_s=0.37 exec_s=21.20 probe_s=17.84
