file,header,env,subgoal,mode,n,seed,S,eval_filter,offset,budget,epfile,sr20,sr5,srq,call_ratio,tau,k
pusht_hz_2270740_22.log,pusht-horizon arm=s10gdm offset=50 budget=100 seed=42,pusht,gdm,long,256,42,,none,50,100,pusht.episodes150as50.json,79.69,64.45,,,,
pusht_hz_2270740_23.log,pusht-horizon arm=s10gdm offset=50 budget=100 seed=43,pusht,gdm,long,256,43,,none,50,100,pusht.episodes150as50.json,80.08,68.36,,,,
pusht_hz_2270740_24.log,pusht-horizon arm=s10gdm offset=75 budget=150 seed=42,pusht,gdm,long,256,42,,none,75,150,pusht.episodes150as75.json,72.66,59.38,,,,
pusht_hz_2270740_25.log,pusht-horizon arm=s10gdm offset=75 budget=150 seed=43,pusht,gdm,long,256,43,,none,75,150,pusht.episodes150as75.json,69.92,58.20,,,,
pusht_hz_2270740_26.log,pusht-horizon arm=s10gdm offset=100 budget=200 seed=42,pusht,gdm,long,256,42,,none,100,200,pusht.episodes150as100.json,64.45,53.91,,,,
pusht_hz_2270740_27.log,pusht-horizon arm=s10gdm offset=100 budget=200 seed=43,pusht,gdm,long,256,43,,none,100,200,pusht.episodes150as100.json,64.84,53.52,,,,
pusht_hz_2270740_28.log,pusht-horizon arm=s10gdm offset=150 budget=300 seed=42,pusht,gdm,long,256,42,,none,150,300,pusht.episodes150.json,59.77,49.22,,,,
pusht_hz_2270740_29.log,pusht-horizon arm=s10gdm offset=150 budget=300 seed=43,pusht,gdm,long,256,43,,none,150,300,pusht.episodes150.json,59.38,47.66,,,,
pusht_hz_2270740_3.log,pusht-horizon arm=baseline offset=50 budget=100 seed=43,pusht,baseline,long,256,43,,none,50,100,pusht.episodes150as50.json,72.27,58.98,,,,
pusht_hz_2270740_30.log,pusht-horizon arm=s10spec offset=25 budget=50 seed=42,pusht,specaccept,long,256,42,,none,25,50,pusht.episodes150as25.json,87.89,82.81,,0.830,0.2,8
pusht_hz_2270740_31.log,pusht-horizon arm=s10spec offset=25 budget=50 seed=43,pusht,specaccept,long,256,43,,none,25,50,pusht.episodes150as25.json,87.11,82.81,,0.839,0.2,8
pusht_hz_2270740_32.log,pusht-horizon arm=s10spec offset=50 budget=100 seed=42,pusht,specaccept,long,256,42,,none,50,100,pusht.episodes150as50.json,79.30,67.58,,0.667,0.2,8
pusht_hz_2270740_33.log,pusht-horizon arm=s10spec offset=50 budget=100 seed=43,pusht,specaccept,long,256,43,,none,50,100,pusht.episodes150as50.json,78.52,66.80,,0.651,0.2,8
pusht_hz_2270740_34.log,pusht-horizon arm=s10spec offset=75 budget=150 seed=42,pusht,specaccept,long,256,42,,none,75,150,pusht.episodes150as75.json,70.70,60.94,,0.588,0.2,8
pusht_hz_2270740_35.log,pusht-horizon arm=s10spec offset=75 budget=150 seed=43,pusht,specaccept,long,256,43,,none,75,150,pusht.episodes150as75.json,70.70,58.59,,0.577,0.2,8
pusht_hz_2270740_36.log,pusht-horizon arm=s10spec offset=100 budget=200 seed=42,pusht,specaccept,long,256,42,,none,100,200,pusht.episodes150as100.json,64.84,48.83,,0.569,0.2,8
pusht_hz_2270740_37.log,pusht-horizon arm=s10spec offset=100 budget=200 seed=43,pusht,specaccept,long,256,43,,none,100,200,pusht.episodes150as100.json,66.02,54.30,,0.550,0.2,8
pusht_hz_2270740_38.log,pusht-horizon arm=s10spec offset=150 budget=300 seed=42,pusht,specaccept,long,256,42,,none,150,300,pusht.episodes150.json,58.59,48.05,,0.526,0.2,8
pusht_hz_2270740_39.log,pusht-horizon arm=s10spec offset=150 budget=300 seed=43,pusht,specaccept,long,256,43,,none,150,300,pusht.episodes150.json,58.59,48.83,,0.510,0.2,8
pusht_hz_2270740_4.log,pusht-horizon arm=baseline offset=75 budget=150 seed=42,pusht,baseline,long,256,42,,none,75,150,pusht.episodes150as75.json,57.42,39.06,,,,
pusht_hz_2270740_5.log,pusht-horizon arm=baseline offset=75 budget=150 seed=43,pusht,baseline,long,256,43,,none,75,150,pusht.episodes150as75.json,55.08,36.72,,,,
pusht_hz_2270740_6.log,pusht-horizon arm=baseline offset=100 budget=200 seed=42,pusht,baseline,long,256,42,,none,100,200,pusht.episodes150as100.json,36.33,24.61,,,,
pusht_hz_2270740_7.log,pusht-horizon arm=baseline offset=100 budget=200 seed=43,pusht,baseline,long,256,43,,none,100,200,pusht.episodes150as100.json,33.98,26.17,,,,
pusht_hz_2270740_8.log,pusht-horizon arm=baseline offset=150 budget=300 seed=42,pusht,baseline,long,256,42,,none,150,300,pusht.episodes150.json,14.06,7.03,,,,
pusht_hz_2270740_9.log,pusht-horizon arm=baseline offset=150 budget=300 seed=43,pusht,baseline,long,256,43,,none,150,300,pusht.episodes150.json,13.28,7.81,,,,
pusht_hz_baseline_t100_seed42.log,,pusht,baseline,long,256,42,,none,100,200,pusht.episodes150as100.json,36.33,24.61,,,,
pusht_hz_baseline_t100_seed43.log,,pusht,baseline,long,256,43,,none,100,200,pusht.episodes150as100.json,33.98,26.17,,,,
pusht_hz_baseline_t150_seed42.log,,pusht,baseline,long,256,42,,none,150,300,pusht.episodes150.json,14.06,7.03,,,,
pusht_hz_baseline_t150_seed43.log,,pusht,baseline,long,256,43,,none,150,300,pusht.episodes150.json,13.28,7.81,,,,
pusht_hz_baseline_t25_seed42.log,,pusht,baseline,long,256,42,,none,25,50,pusht.episodes150as25.json,94.14,90.23,,,,
pusht_hz_baseline_t25_seed43.log,,pusht,baseline,long,256,43,,none,25,50,pusht.episodes150as25.json,96.88,90.23,,,,
pusht_hz_baseline_t50_seed42.log,,pusht,baseline,long,256,42,,none,50,100,pusht.episodes150as50.json,70.70,59.38,,,,
pusht_hz_baseline_t50_seed43.log,,pusht,baseline,long,256,43,,none,50,100,pusht.episodes150as50.json,72.27,58.98,,,,
pusht_hz_baseline_t75_seed42.log,,pusht,baseline,long,256,42,,none,75,150,pusht.episodes150as75.json,57.42,39.06,,,,
pusht_hz_baseline_t75_seed43.log,,pusht,baseline,long,256,43,,none,75,150,pusht.episodes150as75.json,55.08,36.72,,,,
pusht_hz_s10gdm_t100_seed42.log,,pusht,gdm,long,256,42,,none,100,200,pusht.episodes150as100.json,64.45,53.91,,,,
pusht_hz_s10gdm_t100_seed43.log,,pusht,gdm,long,256,43,,none,100,200,pusht.episodes150as100.json,64.84,53.52,,,,
pusht_hz_s10gdm_t150_seed42.log,,pusht,gdm,long,256,42,,none,150,300,pusht.episodes150.json,59.77,49.22,,,,
pusht_hz_s10gdm_t150_seed43.log,,pusht,gdm,long,256,43,,none,150,300,pusht.episodes150.json,59.38,47.66,,,,
pusht_hz_s10gdm_t25_seed42.log,,pusht,gdm,long,256,42,,none,25,50,pusht.episodes150as25.json,87.11,82.03,,,,
pusht_hz_s10gdm_t25_seed43.log,,pusht,gdm,long,256,43,,none,25,50,pusht.episodes150as25.json,87.11,83.59,,,,
pusht_hz_s10gdm_t50_seed42.log,,pusht,gdm,long,256,42,,none,50,100,pusht.episodes150as50.json,79.69,64.45,,,,
pusht_hz_s10gdm_t50_seed43.log,,pusht,gdm,long,256,43,,none,50,100,pusht.episodes150as50.json,80.08,68.36,,,,
pusht_hz_s10gdm_t75_seed42.log,,pusht,gdm,long,256,42,,none,75,150,pusht.episodes150as75.json,72.66,59.38,,,,
pusht_hz_s10gdm_t75_seed43.log,,pusht,gdm,long,256,43,,none,75,150,pusht.episodes150as75.json,69.92,58.20,,,,
pusht_hz_s10spec_t100_seed42.log,,pusht,specaccept,long,256,42,,none,100,200,pusht.episodes150as100.json,64.84,48.83,,0.569,0.2,8
pusht_hz_s10spec_t100_seed43.log,,pusht,specaccept,long,256,43,,none,100,200,pusht.episodes150as100.json,66.02,54.30,,0.550,0.2,8
pusht_hz_s10spec_t150_seed42.log,,pusht,specaccept,long,256,42,,none,150,300,pusht.episodes150.json,58.59,48.05,,0.526,0.2,8
pusht_hz_s10spec_t150_seed43.log,,pusht,specaccept,long,256,43,,none,150,300,pusht.episodes150.json,58.59,48.83,,0.510,0.2,8
pusht_hz_s10spec_t25_seed42.log,,pusht,specaccept,long,256,42,,none,25,50,pusht.episodes150as25.json,87.89,82.81,,0.830,0.2,8
pusht_hz_s10spec_t25_seed43.log,,pusht,specaccept,long,256,43,,none,25,50,pusht.episodes150as25.json,87.11,82.81,,0.839,0.2,8
pusht_hz_s10spec_t50_seed42.log,,pusht,specaccept,long,256,42,,none,50,100,pusht.episodes150as50.json,79.30,67.58,,0.667,0.2,8
pusht_hz_s10spec_t50_seed43.log,,pusht,specaccept,long,256,43,,none,50,100,pusht.episodes150as50.json,78.52,66.80,,0.651,0.2,8
pusht_hz_s10spec_t75_seed42.log,,pusht,specaccept,long,256,42,,none,75,150,pusht.episodes150as75.json,70.70,60.94,,0.588,0.2,8
pusht_hz_s10spec_t75_seed43.log,,pusht,specaccept,long,256,43,,none,75,150,pusht.episodes150as75.json,70.70,58.59,,0.577,0.2,8
pusht_hz_s25gdm_t100_seed42.log,,pusht,gdm,long,256,42,,none,100,200,pusht.episodes150as100.json,65.62,49.61,,,,
pusht_hz_s25gdm_t100_seed43.log,,pusht,gdm,long,256,43,,none,100,200,pusht.episodes150as100.json,66.80,50.00,,,,
pusht_hz_s25gdm_t150_seed42.log,,pusht,gdm,long,256,42,,none,150,300,pusht.episodes150.json,55.47,43.36,,,,
pusht_hz_s25gdm_t150_seed43.log,,pusht,gdm,long,256,43,,none,150,300,pusht.episodes150.json,56.25,43.36,,,,
pusht_hz_s25gdm_t25_seed42.log,,pusht,gdm,long,256,42,,none,25,50,pusht.episodes150as25.json,86.72,80.08,,,,
pusht_hz_s25gdm_t25_seed43.log,,pusht,gdm,long,256,43,,none,25,50,pusht.episodes150as25.json,88.67,81.64,,,,
pusht_hz_s25gdm_t50_seed42.log,,pusht,gdm,long,256,42,,none,50,100,pusht.episodes150as50.json,78.91,62.11,,,,
pusht_hz_s25gdm_t50_seed43.log,,pusht,gdm,long,256,43,,none,50,100,pusht.episodes150as50.json,76.56,62.89,,,,
pusht_hz_s25gdm_t75_seed42.log,,pusht,gdm,long,256,42,,none,75,150,pusht.episodes150as75.json,69.14,55.08,,,,
pusht_hz_s25gdm_t75_seed43.log,,pusht,gdm,long,256,43,,none,75,150,pusht.episodes150as75.json,72.66,57.81,,,,
pusht_hzs5_2271135_0.log,pusht-hz-s5 arm=baseline offset=25 budget=50 seed=42,pusht,baseline,long,256,42,,none,25,50,pusht.episodes150s5as25.json,97.27,94.14,,,,
pusht_hzs5_2271135_1.log,pusht-hz-s5 arm=baseline offset=25 budget=50 seed=43,pusht,baseline,long,256,43,,none,25,50,pusht.episodes150s5as25.json,98.83,96.48,,,,
pusht_hzs5_2271135_10.log,pusht-hz-s5 arm=s25gdm offset=25 budget=50 seed=42,pusht,gdm,long,256,42,,none,25,50,pusht.episodes150s5as25.json,99.22,91.41,,,,
pusht_hzs5_2271135_11.log,pusht-hz-s5 arm=s25gdm offset=25 budget=50 seed=43,pusht,gdm,long,256,43,,none,25,50,pusht.episodes150s5as25.json,98.83,94.92,,,,
pusht_hzs5_2271135_12.log,pusht-hz-s5 arm=s25gdm offset=50 budget=100 seed=42,pusht,gdm,long,256,42,,none,50,100,pusht.episodes150s5as50.json,94.53,83.98,,,,
pusht_hzs5_2271135_13.log,pusht-hz-s5 arm=s25gdm offset=50 budget=100 seed=43,pusht,gdm,long,256,43,,none,50,100,pusht.episodes150s5as50.json,93.75,85.94,,,,
pusht_hzs5_2271135_14.log,pusht-hz-s5 arm=s25gdm offset=75 budget=150 seed=42,pusht,gdm,long,256,42,,none,75,150,pusht.episodes150s5as75.json,94.92,81.25,,,,
pusht_hzs5_2271135_15.log,pusht-hz-s5 arm=s25gdm offset=75 budget=150 seed=43,pusht,gdm,long,256,43,,none,75,150,pusht.episodes150s5as75.json,96.88,83.20,,,,
pusht_hzs5_2271135_16.log,pusht-hz-s5 arm=s25gdm offset=100 budget=200 seed=42,pusht,gdm,long,256,42,,none,100,200,pusht.episodes150s5as100.json,96.09,84.77,,,,
pusht_hzs5_2271135_17.log,pusht-hz-s5 arm=s25gdm offset=100 budget=200 seed=43,pusht,gdm,long,256,43,,none,100,200,pusht.episodes150s5as100.json,95.31,87.50,,,,
pusht_hzs5_2271135_18.log,pusht-hz-s5 arm=s25gdm offset=150 budget=300 seed=42,pusht,gdm,long,256,42,,none,150,300,pusht.episodes150s5.json,93.75,84.38,,,,
pusht_hzs5_2271135_19.log,pusht-hz-s5 arm=s25gdm offset=150 budget=300 seed=43,pusht,gdm,long,256,43,,none,150,300,pusht.episodes150s5.json,94.14,86.72,,,,
pusht_hzs5_2271135_2.log,pusht-hz-s5 arm=baseline offset=50 budget=100 seed=42,pusht,baseline,long,256,42,,none,50,100,pusht.episodes150s5as50.json,58.20,46.48,,,,
pusht_hzs5_2271135_20.log,pusht-hz-s5 arm=s10gdm offset=25 budget=50 seed=42,pusht,gdm,long,256,42,,none,25,50,pusht.episodes150s5as25.json,99.61,97.27,,,,
pusht_hzs5_2271135_21.log,pusht-hz-s5 arm=s10gdm offset=25 budget=50 seed=43,pusht,gdm,long,256,43,,none,25,50,pusht.episodes150s5as25.json,99.61,97.66,,,,
pusht_hzs5_2271135_22.log,pusht-hz-s5 arm=s10gdm offset=50 budget=100 seed=42,pusht,gdm,long,256,42,,none,50,100,pusht.episodes150s5as50.json,99.22,92.58,,,,
pusht_hzs5_2271135_23.log,pusht-hz-s5 arm=s10gdm offset=50 budget=100 seed=43,pusht,gdm,long,256,43,,none,50,100,pusht.episodes150s5as50.json,98.83,94.92,,,,
pusht_hzs5_2271135_24.log,pusht-hz-s5 arm=s10gdm offset=75 budget=150 seed=42,pusht,gdm,long,256,42,,none,75,150,pusht.episodes150s5as75.json,98.44,94.14,,,,
pusht_hzs5_2271135_25.log,pusht-hz-s5 arm=s10gdm offset=75 budget=150 seed=43,pusht,gdm,long,256,43,,none,75,150,pusht.episodes150s5as75.json,97.66,96.09,,,,
pusht_hzs5_2271135_26.log,pusht-hz-s5 arm=s10gdm offset=100 budget=200 seed=42,pusht,gdm,long,256,42,,none,100,200,pusht.episodes150s5as100.json,98.44,96.09,,,,
pusht_hzs5_2271135_27.log,pusht-hz-s5 arm=s10gdm offset=100 budget=200 seed=43,pusht,gdm,long,256,43,,none,100,200,pusht.episodes150s5as100.json,97.66,92.58,,,,
pusht_hzs5_2271135_28.log,pusht-hz-s5 arm=s10gdm offset=150 budget=300 seed=42,pusht,gdm,long,256,42,,none,150,300,pusht.episodes150s5.json,97.66,96.88,,,,
pusht_hzs5_2271135_29.log,pusht-hz-s5 arm=s10gdm offset=150 budget=300 seed=43,pusht,gdm,long,256,43,,none,150,300,pusht.episodes150s5.json,99.22,96.09,,,,
pusht_hzs5_2271135_3.log,pusht-hz-s5 arm=baseline offset=50 budget=100 seed=43,pusht,baseline,long,256,43,,none,50,100,pusht.episodes150s5as50.json,62.50,51.17,,,,
pusht_hzs5_2271135_30.log,pusht-hz-s5 arm=s10spec offset=25 budget=50 seed=42,pusht,specaccept,long,256,42,,none,25,50,pusht.episodes150s5as25.json,99.61,96.09,,0.835,0.2,8
pusht_hzs5_2271135_31.log,pusht-hz-s5 arm=s10spec offset=25 budget=50 seed=43,pusht,specaccept,long,256,43,,none,25,50,pusht.episodes150s5as25.json,99.61,97.27,,0.867,0.2,8
pusht_hzs5_2271135_32.log,pusht-hz-s5 arm=s10spec offset=50 budget=100 seed=42,pusht,specaccept,long,256,42,,none,50,100,pusht.episodes150s5as50.json,98.05,92.97,,0.621,0.2,8
pusht_hzs5_2271135_33.log,pusht-hz-s5 arm=s10spec offset=50 budget=100 seed=43,pusht,specaccept,long,256,43,,none,50,100,pusht.episodes150s5as50.json,96.09,92.97,,0.612,0.2,8
pusht_hzs5_2271135_34.log,pusht-hz-s5 arm=s10spec offset=75 budget=150 seed=42,pusht,specaccept,long,256,42,,none,75,150,pusht.episodes150s5as75.json,97.66,92.97,,0.559,0.2,8
pusht_hzs5_2271135_35.log,pusht-hz-s5 arm=s10spec offset=75 budget=150 seed=43,pusht,specaccept,long,256,43,,none,75,150,pusht.episodes150s5as75.json,97.27,93.36,,0.566,0.2,8
pusht_hzs5_2271135_36.log,pusht-hz-s5 arm=s10spec offset=100 budget=200 seed=42,pusht,specaccept,long,256,42,,none,100,200,pusht.episodes150s5as100.json,99.22,94.53,,0.531,0.2,8
pusht_hzs5_2271135_37.log,pusht-hz-s5 arm=s10spec offset=100 budget=200 seed=43,pusht,specaccept,long,256,43,,none,100,200,pusht.episodes150s5as100.json,99.22,96.88,,0.541,0.2,8
pusht_hzs5_2271135_38.log,pusht-hz-s5 arm=s10spec offset=150 budget=300 seed=42,pusht,specaccept,long,256,42,,none,150,300,pusht.episodes150s5.json,98.83,96.88,,0.534,0.2,8
pusht_hzs5_2271135_39.log,pusht-hz-s5 arm=s10spec offset=150 budget=300 seed=43,pusht,specaccept,long,256,43,,none,150,300,pusht.episodes150s5.json,98.83,96.88,,0.538,0.2,8
pusht_hzs5_2271135_4.log,pusht-hz-s5 arm=baseline offset=75 budget=150 seed=42,pusht,baseline,long,256,42,,none,75,150,pusht.episodes150s5as75.json,42.97,28.12,,,,
pusht_hzs5_2271135_5.log,pusht-hz-s5 arm=baseline offset=75 budget=150 seed=43,pusht,baseline,long,256,43,,none,75,150,pusht.episodes150s5as75.json,42.19,28.91,,,,
pusht_hzs5_2271135_6.log,pusht-hz-s5 arm=baseline offset=100 budget=200 seed=42,pusht,baseline,long,256,42,,none,100,200,pusht.episodes150s5as100.json,14.06,5.86,,,,
pusht_hzs5_2271135_7.log,pusht-hz-s5 arm=baseline offset=100 budget=200 seed=43,pusht,baseline,long,256,43,,none,100,200,pusht.episodes150s5as100.json,11.33,4.69,,,,
pusht_hzs5_2271135_8.log,pusht-hz-s5 arm=baseline offset=150 budget=300 seed=42,pusht,baseline,long,256,42,,none,150,300,pusht.episodes150s5.json,2.73,1.95,,,,
pusht_hzs5_2271135_9.log,pusht-hz-s5 arm=baseline offset=150 budget=300 seed=43,pusht,baseline,long,256,43,,none,150,300,pusht.episodes150s5.json,2.73,1.95,,,,
pusht_hzs5_baseline_t100_seed42.log,,pusht,baseline,long,256,42,,none,100,200,pusht.episodes150s5as100.json,14.06,5.86,,,,
pusht_hzs5_baseline_t100_seed43.log,,pusht,baseline,long,256,43,,none,100,200,pusht.episodes150s5as100.json,11.33,4.69,,,,
pusht_hzs5_baseline_t150_seed42.log,,pusht,baseline,long,256,42,,none,150,300,pusht.episodes150s5.json,2.73,1.95,,,,
pusht_hzs5_baseline_t150_seed43.log,,pusht,baseline,long,256,43,,none,150,300,pusht.episodes150s5.json,2.73,1.95,,,,
pusht_hzs5_baseline_t25_seed42.log,,pusht,baseline,long,256,42,,none,25,50,pusht.episodes150s5as25.json,97.27,94.14,,,,
pusht_hzs5_baseline_t25_seed43.log,,pusht,baseline,long,256,43,,none,25,50,pusht.episodes150s5as25.json,98.83,96.48,,,,
pusht_hzs5_baseline_t50_seed42.log,,pusht,baseline,long,256,42,,none,50,100,pusht.episodes150s5as50.json,58.20,46.48,,,,
pusht_hzs5_baseline_t50_seed43.log,,pusht,baseline,long,256,43,,none,50,100,pusht.episodes150s5as50.json,62.50,51.17,,,,
pusht_hzs5_baseline_t75_seed42.log,,pusht,baseline,long,256,42,,none,75,150,pusht.episodes150s5as75.json,42.97,28.12,,,,
pusht_hzs5_baseline_t75_seed43.log,,pusht,baseline,long,256,43,,none,75,150,pusht.episodes150s5as75.json,42.19,28.91,,,,
pusht_hzs5_s10gdm_t100_seed42.log,,pusht,gdm,long,256,42,,none,100,200,pusht.episodes150s5as100.json,98.44,96.09,,,,
pusht_hzs5_s10gdm_t100_seed43.log,,pusht,gdm,long,256,43,,none,100,200,pusht.episodes150s5as100.json,97.66,92.58,,,,
pusht_hzs5_s10gdm_t150_seed42.log,,pusht,gdm,long,256,42,,none,150,300,pusht.episodes150s5.json,97.66,96.88,,,,
pusht_hzs5_s10gdm_t150_seed43.log,,pusht,gdm,long,256,43,,none,150,300,pusht.episodes150s5.json,99.22,96.09,,,,
pusht_hzs5_s10gdm_t25_seed42.log,,pusht,gdm,long,256,42,,none,25,50,pusht.episodes150s5as25.json,99.61,97.27,,,,
pusht_hzs5_s10gdm_t25_seed43.log,,pusht,gdm,long,256,43,,none,25,50,pusht.episodes150s5as25.json,99.61,97.66,,,,
pusht_hzs5_s10gdm_t50_seed42.log,,pusht,gdm,long,256,42,,none,50,100,pusht.episodes150s5as50.json,99.22,92.58,,,,
pusht_hzs5_s10gdm_t50_seed43.log,,pusht,gdm,long,256,43,,none,50,100,pusht.episodes150s5as50.json,98.83,94.92,,,,
pusht_hzs5_s10gdm_t75_seed42.log,,pusht,gdm,long,256,42,,none,75,150,pusht.episodes150s5as75.json,98.44,94.14,,,,
pusht_hzs5_s10gdm_t75_seed43.log,,pusht,gdm,long,256,43,,none,75,150,pusht.episodes150s5as75.json,97.66,96.09,,,,
pusht_hzs5_s10spec_t100_seed42.log,,pusht,specaccept,long,256,42,,none,100,200,pusht.episodes150s5as100.json,99.22,94.53,,0.531,0.2,8
pusht_hzs5_s10spec_t100_seed43.log,,pusht,specaccept,long,256,43,,none,100,200,pusht.episodes150s5as100.json,99.22,96.88,,0.541,0.2,8
pusht_hzs5_s10spec_t150_seed42.log,,pusht,specaccept,long,256,42,,none,150,300,pusht.episodes150s5.json,98.83,96.88,,0.534,0.2,8
pusht_hzs5_s10spec_t150_seed43.log,,pusht,specaccept,long,256,43,,none,150,300,pusht.episodes150s5.json,98.83,96.88,,0.538,0.2,8
pusht_hzs5_s10spec_t25_seed42.log,,pusht,specaccept,long,256,42,,none,25,50,pusht.episodes150s5as25.json,99.61,96.09,,0.835,0.2,8
pusht_hzs5_s10spec_t25_seed43.log,,pusht,specaccept,long,256,43,,none,25,50,pusht.episodes150s5as25.json,99.61,97.27,,0.867,0.2,8
pusht_hzs5_s10spec_t50_seed42.log,,pusht,specaccept,long,256,42,,none,50,100,pusht.episodes150s5as50.json,98.05,92.97,,0.621,0.2,8
pusht_hzs5_s10spec_t50_seed43.log,,pusht,specaccept,long,256,43,,none,50,100,pusht.episodes150s5as50.json,96.09,92.97,,0.612,0.2,8
pusht_hzs5_s10spec_t75_seed42.log,,pusht,specaccept,long,256,42,,none,75,150,pusht.episodes150s5as75.json,97.66,92.97,,0.559,0.2,8
pusht_hzs5_s10spec_t75_seed43.log,,pusht,specaccept,long,256,43,,none,75,150,pusht.episodes150s5as75.json,97.27,93.36,,0.566,0.2,8
pusht_hzs5_s25gdm_t100_seed42.log,,pusht,gdm,long,256,42,,none,100,200,pusht.episodes150s5as100.json,96.09,84.77,,,,
pusht_hzs5_s25gdm_t100_seed43.log,,pusht,gdm,long,256,43,,none,100,200,pusht.episodes150s5as100.json,95.31,87.50,,,,
pusht_hzs5_s25gdm_t150_seed42.log,,pusht,gdm,long,256,42,,none,150,300,pusht.episodes150s5.json,93.75,84.38,,,,
pusht_hzs5_s25gdm_t150_seed43.log,,pusht,gdm,long,256,43,,none,150,300,pusht.episodes150s5.json,94.14,86.72,,,,
pusht_hzs5_s25gdm_t25_seed42.log,,pusht,gdm,long,256,42,,none,25,50,pusht.episodes150s5as25.json,99.22,91.41,,,,
pusht_hzs5_s25gdm_t25_seed43.log,,pusht,gdm,long,256,43,,none,25,50,pusht.episodes150s5as25.json,98.83,94.92,,,,
pusht_hzs5_s25gdm_t50_seed42.log,,pusht,gdm,long,256,42,,none,50,100,pusht.episodes150s5as50.json,94.53,83.98,,,,
pusht_hzs5_s25gdm_t50_seed43.log,,pusht,gdm,long,256,43,,none,50,100,pusht.episodes150s5as50.json,93.75,85.94,,,,
pusht_hzs5_s25gdm_t75_seed42.log,,pusht,gdm,long,256,42,,none,75,150,pusht.episodes150s5as75.json,94.92,81.25,,,,
pusht_hzs5_s25gdm_t75_seed43.log,,pusht,gdm,long,256,43,,none,75,150,pusht.episodes150s5as75.json,96.88,83.20,,,,
pusht_k100job_2271077_0.log,pusht k-anchor t100: gdmk4 seed=42,pusht,gdm,long,256,42,,none,100,200,pusht.episodes150as100.json,63.67,53.91,,,,
pusht_k100job_2271077_1.log,pusht k-anchor t100: gdmk4 seed=43,pusht,gdm,long,256,43,,none,100,200,pusht.episodes150as100.json,64.06,50.39,,,,
pusht_k100job_2271077_10.log,pusht k-anchor t100: speck4 seed=44,pusht,specaccept,long,256,44,,none,100,200,pusht.episodes150as100.json,66.02,53.91,,0.573,0.2,4
pusht_k100job_2271077_11.log,pusht k-anchor t100: speck4 seed=45,pusht,specaccept,long,256,45,,none,100,200,pusht.episodes150as100.json,64.84,52.34,,0.578,0.2,4
pusht_k100job_2271077_12.log,pusht k-anchor t100: speck8 seed=42,pusht,specaccept,long,256,42,,none,100,200,pusht.episodes150as100.json,62.89,53.91,,0.568,0.2,8
pusht_k100job_2271077_13.log,pusht k-anchor t100: speck8 seed=43,pusht,specaccept,long,256,43,,none,100,200,pusht.episodes150as100.json,64.45,53.12,,0.551,0.2,8
pusht_k100job_2271077_14.log,pusht k-anchor t100: speck8 seed=44,pusht,specaccept,long,256,44,,none,100,200,pusht.episodes150as100.json,63.28,53.91,,0.559,0.2,8
pusht_k100job_2271077_15.log,pusht k-anchor t100: speck8 seed=45,pusht,specaccept,long,256,45,,none,100,200,pusht.episodes150as100.json,62.50,52.34,,0.566,0.2,8
pusht_k100job_2271077_2.log,pusht k-anchor t100: gdmk4 seed=44,pusht,gdm,long,256,44,,none,100,200,pusht.episodes150as100.json,62.50,49.22,,,,
pusht_k100job_2271077_3.log,pusht k-anchor t100: gdmk4 seed=45,pusht,gdm,long,256,45,,none,100,200,pusht.episodes150as100.json,62.89,50.00,,,,
pusht_k100job_2271077_4.log,pusht k-anchor t100: gdmk8 seed=42,pusht,gdm,long,256,42,,none,100,200,pusht.episodes150as100.json,64.45,53.91,,,,
pusht_k100job_2271077_5.log,pusht k-anchor t100: gdmk8 seed=43,pusht,gdm,long,256,43,,none,100,200,pusht.episodes150as100.json,62.50,50.78,,,,
pusht_k100job_2271077_6.log,pusht k-anchor t100: gdmk8 seed=44,pusht,gdm,long,256,44,,none,100,200,pusht.episodes150as100.json,64.45,53.91,,,,
pusht_k100job_2271077_7.log,pusht k-anchor t100: gdmk8 seed=45,pusht,gdm,long,256,45,,none,100,200,pusht.episodes150as100.json,64.84,53.91,,,,
pusht_k100job_2271077_8.log,pusht k-anchor t100: speck4 seed=42,pusht,specaccept,long,256,42,,none,100,200,pusht.episodes150as100.json,64.06,51.56,,0.577,0.2,4
pusht_k100job_2271077_9.log,pusht k-anchor t100: speck4 seed=43,pusht,specaccept,long,256,43,,none,100,200,pusht.episodes150as100.json,65.23,50.78,,0.571,0.2,4
pusht_k4job_2271066_0.log,pusht k=4: gdmk4 seed=42 (t150),pusht,gdm,long,256,42,,none,150,300,pusht.episodes150.json,57.81,46.88,,,,
pusht_k4job_2271066_1.log,pusht k=4: gdmk4 seed=43 (t150),pusht,gdm,long,256,43,,none,150,300,pusht.episodes150.json,58.59,45.31,,,,
pusht_k4job_2271066_2.log,pusht k=4: gdmk4 seed=44 (t150),pusht,gdm,long,256,44,,none,150,300,pusht.episodes150.json,60.16,47.66,,,,
pusht_k4job_2271066_3.log,pusht k=4: gdmk4 seed=45 (t150),pusht,gdm,long,256,45,,none,150,300,pusht.episodes150.json,57.03,49.22,,,,
pusht_k4job_2271066_4.log,pusht k=4: speck4 seed=42 (t150),pusht,specaccept,long,256,42,,none,150,300,pusht.episodes150.json,60.55,50.00,,0.530,0.2,4
pusht_k4job_2271066_5.log,pusht k=4: speck4 seed=43 (t150),pusht,specaccept,long,256,43,,none,150,300,pusht.episodes150.json,56.25,48.83,,0.526,0.2,4
