rel,accepted,state_dist
0.252589,0,0.026853
0.261103,0,0.018891
0.545215,0,0.024890
0.227373,0,0.009287
0.354997,0,0.021064
0.352596,0,0.025595
0.412413,0,0.015791
0.506610,0,0.022011
0.839850,0,0.011788
0.424883,0,0.025652
0.295454,0,0.026660
0.516896,0,0.019900
0.288385,0,0.017166
0.270190,0,0.014501
0.346277,0,0.023454
0.560252,0,0.020024
0.623070,0,0.031033
0.539829,0,0.024181
0.362039,0,0.033343
1.168548,0,0.181089
0.847549,0,0.079224
0.355311,0,0.018194
0.811922,0,0.068873
1.100247,0,0.170507
0.419759,0,0.055464
0.576788,0,0.017358
0.687889,0,0.044942
0.275830,0,0.051628
0.218785,0,0.018224
