rel,accepted,state_dist
0.270531,0,10.307424
0.435957,0,18.525112
0.322120,0,17.438884
0.170213,1,16.658674
0.550085,0,69.719313
0.613977,0,26.765269
0.351130,0,18.365781
0.199542,1,6.767440
0.206683,0,32.178987
0.499216,0,25.761574
0.211098,0,19.146640
0.277581,0,5.120771
0.155501,1,3.050239
0.247301,0,61.575918
0.273323,0,6.402830
0.146828,1,6.872354
0.309271,0,15.512599
0.132795,1,8.703467
0.088435,1,4.388565
0.107244,1,6.228756
0.360725,0,16.263179
0.179123,1,21.111843
0.120604,1,24.574952
0.152351,1,22.065305
0.383920,0,8.597013
0.374882,0,19.709055
0.257872,0,10.320842
0.378721,0,51.184458
0.085192,1,3.593471
0.069752,1,8.173918
0.131169,1,13.292737
0.172606,1,5.031359
0.254374,0,8.247394
0.205854,0,10.043550
0.171179,1,0.713967
0.450749,0,24.881705
0.101187,1,10.563153
0.838839,0,6.611365
0.551729,0,55.061628
0.462646,0,40.711256
0.271828,0,7.311321
0.367055,0,19.418716
0.139819,1,24.286934
0.547365,0,19.663115
0.188374,1,16.825351
0.165996,1,5.636165
0.089989,1,3.592907
0.141098,1,27.577181
0.224170,0,10.628504
0.145684,1,7.610884
0.154509,1,9.464935
0.126949,1,1.720275
0.151820,1,3.950116
0.099415,1,6.961330
0.517858,0,33.889258
1.172778,0,122.665829
0.224932,0,17.853278
0.206639,0,25.451786
0.748088,0,24.173467
0.105076,1,16.295335
0.081835,1,9.923666
0.131397,1,4.522563
0.310037,0,5.130605
0.147190,1,10.860372
0.212861,0,10.775851
0.385229,0,19.125407
0.441210,0,19.585002
0.360127,0,3.605657
0.546889,0,14.115000
0.290625,0,68.234295
0.511802,0,49.148389
0.280957,0,6.209004
0.148537,1,11.805361
0.163165,1,12.462181
0.530260,0,26.044657
0.790191,0,54.637035
0.273309,0,15.466798
0.133427,1,20.521131
0.105430,1,19.171253
0.174892,1,35.906178
0.193991,1,12.207836
0.160593,1,15.440772
0.167679,1,7.148025
0.299896,0,11.969092
0.174947,1,19.577208
0.581074,0,108.316128
0.094779,1,4.624089
0.262160,0,40.626243
0.194718,1,17.336801
0.227223,0,13.544836
0.074172,1,6.883266
0.096140,1,4.845411
0.179951,1,9.864140
0.140573,1,13.672834
0.140275,1,3.763900
0.171353,1,4.791312
0.436860,0,21.680445
0.139073,1,8.143437
0.138857,1,7.883484
0.128155,1,19.124112
0.484245,0,55.866037
0.315939,0,8.095024
0.263073,0,25.803583
0.175506,1,25.391871
0.528551,0,22.836637
0.132214,1,5.890857
0.104086,1,2.255975
0.276189,0,14.635565
0.123428,1,16.674678
0.666495,0,27.034756
0.211555,0,11.338499
0.184600,1,29.461407
0.140469,1,5.528854
0.158957,1,4.337493
0.408196,0,24.840976
0.370769,0,85.322844
0.176425,1,7.795906
0.207902,0,29.118995
0.950471,0,47.666474
0.217178,0,3.140397
0.083633,1,14.969128
0.087757,1,20.669443
0.488506,0,20.349710
0.154556,1,5.636459
0.151401,1,24.575346
0.066851,1,2.657319
0.426916,0,19.186297
0.145135,1,9.257082
0.195478,1,2.344359
0.221246,0,12.327588
0.505229,0,53.500399
0.232500,0,4.325720
0.085627,1,8.691594
0.218203,0,10.727276
0.541351,0,21.327909
0.382759,0,34.872091
0.165190,1,9.795086
0.466276,0,38.510983
0.250343,0,5.252872
0.818313,0,32.315103
0.192355,1,3.732726
0.415518,0,33.288744
0.236896,0,17.230388
0.170715,1,4.630166
0.140208,1,12.931486
0.330096,0,35.892053
0.192547,1,12.000593
0.526126,0,16.921255
0.213897,0,12.023122
0.080487,1,5.222599
0.070206,1,13.372086
0.173778,1,29.474679
0.083029,1,1.850984
0.193150,1,12.510407
0.415373,0,16.546330
0.117334,1,2.792828
0.447323,0,20.833805
0.183795,1,3.904364
0.205802,0,28.425832
0.134130,1,5.896359
0.613720,0,44.144103
0.143887,1,6.808748
0.171460,1,4.701878
0.246706,0,11.888850
0.483791,0,21.771159
0.183866,1,17.400156
0.298871,0,12.733169
0.204342,0,30.777215
0.138073,1,9.443245
0.483954,0,10.075997
0.152718,1,2.701139
0.233738,0,11.725730
0.187726,1,9.760588
0.260412,0,10.497011
0.178340,1,14.237396
0.267162,0,11.235510
0.157955,1,7.870486
0.292704,0,3.446938
0.146303,1,19.448040
0.154774,1,3.135515
0.075211,1,13.181721
