rel,accepted,ee_dist
0.079429,1,0.025677
0.078688,1,0.021396
0.146973,1,0.054831
0.061110,1,0.049115
0.085349,1,0.244332
0.076241,1,0.043630
0.060370,1,0.211571
0.139010,1,0.130480
0.068325,1,0.028646
0.088801,1,0.078063
0.056942,1,0.002907
0.068593,1,0.086847
0.127765,1,0.169491
0.090808,1,0.002732
0.091273,1,0.096421
0.065930,1,0.149662
0.089253,1,0.237872
0.063727,1,0.045459
0.069929,1,0.200647
0.054800,1,0.061098
0.133222,1,0.180843
0.078642,1,0.179001
0.061561,1,0.092516
0.067959,1,0.028290
0.079662,1,0.223802
0.104998,1,0.012654
0.127813,1,0.245917
0.075333,1,0.207888
0.090990,1,0.158233
0.074572,1,0.203724
0.097895,1,0.230696
0.079108,1,0.214706
0.054954,1,0.038686
0.113094,1,0.176674
0.154642,1,0.065688
0.139409,1,0.102388
0.109447,1,0.055539
0.097968,1,0.174067
0.057496,1,0.028262
0.059763,1,0.045355
0.054954,1,0.038686
0.065628,1,0.109711
0.092061,1,0.007390
0.079996,1,0.137258
0.051924,1,0.042768
0.113211,1,0.048065
0.185848,1,0.370242
0.167240,1,0.182495
0.172980,1,0.251513
0.115860,1,0.077617
0.101617,1,0.077063
0.081875,1,0.052776
0.112567,1,0.090359
0.136063,1,0.195698
0.081231,1,0.080276
0.116939,1,0.089199
0.129726,1,0.238232
0.173283,1,0.267770
0.136550,1,0.139002
0.216701,0,0.563146
0.171984,1,0.370084
0.115754,1,0.201547
0.163094,1,0.222159
0.178311,1,0.452452
0.092720,1,0.046057
0.141623,1,0.211910
0.159764,1,0.103513
0.053220,1,0.002341
0.181503,1,0.419212
0.076866,1,0.067181
0.102289,1,0.080605
0.243367,0,0.609429
0.170118,1,0.276103
0.150850,1,0.273847
0.166326,1,0.419729
0.060966,1,0.001517
0.121323,1,0.118194
0.083753,1,0.108477
0.158254,1,0.270968
0.088702,1,0.088266
0.079010,1,0.053099
0.196561,1,0.523132
0.077284,1,0.047692
0.156266,1,0.522744
0.099267,1,0.079168
0.102031,1,0.219468
0.156528,1,0.188005
0.067257,1,0.047415
0.118925,1,0.259512
0.095357,1,0.208751
0.220218,0,0.383629
0.176284,1,0.350504
0.071469,1,0.147121
0.119457,1,0.122752
0.192232,1,0.179048
0.077980,1,0.037476
0.079143,1,0.026868
0.201651,0,0.307286
0.091519,1,0.043347
0.063084,1,0.017988
0.246371,0,0.393267
0.188979,1,0.252536
0.143827,1,0.173017
0.293165,0,0.418762
0.153350,1,0.098527
0.157568,1,0.109268
0.107760,1,0.076262
0.237522,0,0.394803
0.188979,1,0.252536
0.201239,0,0.311639
0.210583,0,0.308212
0.207668,0,0.307869
0.151743,1,0.141841
0.148993,1,0.125422
0.262353,0,0.410273
0.184770,1,0.148894
0.080915,1,0.030561
0.196205,1,0.313318
0.156569,1,0.093038
0.194036,1,0.288424
0.222775,0,0.355161
0.276330,0,0.426680
0.201603,0,0.314223
0.067968,1,0.007984
0.279127,0,0.422319
0.114635,1,0.032589
0.179920,1,0.196059
0.200544,0,0.320203
0.103179,1,0.051130
0.059487,1,0.000006
0.244858,0,0.362429
0.075015,1,0.026058
0.166057,1,0.118365
0.110948,1,0.132172
0.181264,1,0.169170
0.239861,0,0.395025
0.164439,1,0.126937
0.202700,0,0.277832
0.231216,0,0.281549
0.159252,1,0.295673
0.088835,1,0.076010
0.104558,1,0.005526
0.142677,1,0.106716
0.109163,1,0.021860
0.211772,0,0.287532
0.190911,1,0.273502
0.154002,1,0.230637
0.069358,1,0.091134
0.163297,1,0.120821
0.196452,1,0.756423
0.227188,0,0.769645
0.094627,1,0.023504
0.204299,0,0.762927
0.124768,1,0.251788
0.170257,1,0.714837
0.150184,1,0.396670
0.204299,0,0.762927
0.117513,1,0.425425
0.079760,1,0.145450
0.214444,0,0.749236
0.072713,1,0.082299
0.173888,1,0.326902
0.230022,0,0.750426
0.192414,1,0.760006
0.221380,0,0.757309
0.074131,1,0.069369
0.084436,1,0.271233
0.124768,1,0.251788
0.090620,1,0.088660
0.144775,1,0.316775
0.067448,1,0.004425
0.132962,1,0.034950
0.166035,1,0.260632
0.145428,1,0.465756
0.064320,1,0.000132
0.088371,1,0.048183
0.185919,1,0.339035
0.130693,1,0.286620
0.130637,1,0.146692
0.065911,1,0.267057
0.192389,1,0.732092
0.122483,1,0.046768
0.113636,1,0.323481
0.093757,1,0.021690
0.163827,1,0.356090
0.174017,1,0.334516
0.113096,1,0.404057
0.223848,0,0.760874
0.224373,0,0.745284
0.138315,1,0.263845
0.107551,1,0.071524
0.127583,1,0.162138
0.115691,1,0.070325
0.065899,1,0.137762
0.129555,1,0.174992
0.138126,1,0.333783
0.053040,1,0.008155
0.127290,1,0.226644
0.117384,1,0.446384
0.113023,1,0.140725
0.094225,1,0.101656
0.118920,1,0.375463
0.101181,1,0.100719
0.127738,1,0.519070
0.122621,1,0.072601
0.094440,1,0.128783
0.103950,1,0.059906
0.097300,1,0.201417
0.083987,1,0.074405
0.104260,1,0.188795
0.129264,1,0.392399
0.128356,1,0.386468
0.127471,1,0.467593
0.113689,1,0.194905
0.106169,1,0.144095
0.075851,1,0.055607
0.106647,1,0.361461
0.120143,1,0.210294
0.080838,1,0.151870
0.141494,1,0.489239
0.098448,1,0.224645
0.113199,1,0.189478
0.132667,1,0.248079
0.087644,1,0.060369
0.095995,1,0.108041
0.112903,1,0.095063
0.069368,1,0.066060
0.109677,1,0.040335
0.050206,1,0.001195
0.107800,1,0.164578
0.113293,1,0.155082
0.099981,1,0.193981
0.117051,1,0.477187
0.113434,1,0.245452
0.087544,1,0.043654
0.078375,1,0.015069
0.100871,1,0.109307
0.091657,1,0.073438
0.117645,1,0.060049
0.143702,1,0.409862
0.149656,1,0.366313
0.113322,1,0.073000
0.090538,1,0.236282
0.103700,1,0.184486
0.146575,1,0.229533
0.085948,1,0.022906
0.099261,1,0.129652
0.073304,1,0.010397
0.069095,1,0.144702
0.106554,1,0.317374
0.079269,1,0.171511
0.103298,1,0.332140
0.063097,1,0.018309
0.186962,1,0.486268
0.079358,1,0.051450
0.072412,1,0.335139
0.129018,1,0.166566
0.096684,1,0.064627
0.168774,1,0.478945
0.088621,1,0.050389
0.091497,1,0.157901
0.120798,1,0.155625
0.098390,1,0.037052
0.089292,1,0.039687
0.086185,1,0.038363
0.096267,1,0.279747
0.090350,1,0.233965
0.116898,1,0.366415
0.123408,1,0.003252
0.084858,1,0.116648
0.181323,1,0.436724
0.159359,1,0.185987
0.092777,1,0.338377
0.084996,1,0.259716
0.104607,1,0.024760
0.085303,1,0.013372
0.105097,1,0.076697
0.264162,0,0.451013
0.052713,1,0.053936
0.099170,1,0.118737
0.046906,1,0.000003
0.186079,1,0.490270
0.147967,1,0.412002
0.131664,1,0.062877
0.127971,1,0.265206
0.106672,1,0.133053
0.195847,1,0.319311
0.090812,1,0.019286
0.132410,1,0.366894
0.081194,1,0.096409
0.129894,1,0.193637
0.107094,1,0.116884
0.065556,1,0.026004
0.123932,1,0.118483
0.099751,1,0.106599
0.041096,1,0.000004
0.095331,1,0.004826
0.220906,0,0.244465
0.202833,0,0.226363
0.085644,1,0.059898
0.163832,1,0.629749
0.067426,1,0.397468
0.046497,1,0.046621
0.132502,1,0.032161
0.109810,1,0.044138
0.098358,1,0.169161
0.178823,1,0.088643
0.078722,1,0.061726
0.158409,1,0.124862
0.207457,0,0.251719
0.141388,1,0.051949
0.116504,1,0.148699
0.216790,0,0.340796
0.186287,1,0.147587
0.157984,1,0.045229
0.144605,1,0.443223
0.121811,1,0.143831
0.176079,1,0.541707
0.201552,0,0.221811
0.201137,0,0.247668
0.079819,1,0.035642
0.167620,1,0.113100
0.185022,1,0.106659
0.119077,1,0.069598
0.082103,1,0.123789
0.118758,1,0.068619
0.177903,1,0.588744
0.134787,1,0.047405
0.068617,1,0.356044
0.062384,1,0.053984
0.087281,1,0.009006
0.194696,1,0.176249
0.123898,1,0.047522
0.159943,1,0.229028
0.129183,1,0.098557
0.228829,0,0.264057
0.134246,1,0.076371
0.160843,1,0.116544
0.195581,1,0.174509
0.200662,0,0.298707
0.113846,1,0.306565
0.097390,1,0.112444
0.058955,1,0.343270
0.241470,0,0.262117
0.184592,1,0.170954
0.100910,1,0.118333
0.077009,1,0.009781
0.363363,0,0.118144
0.320095,0,0.351550
0.286741,0,0.187307
0.116670,1,0.071860
0.187423,1,0.210113
0.225841,0,0.306524
0.144977,1,0.154374
0.265282,0,0.105136
0.263961,0,0.072805
0.241621,0,0.099913
0.353302,0,0.097435
0.218882,0,0.222791
0.388506,0,0.109578
0.404117,0,0.183396
0.103303,1,0.030971
0.102887,1,0.098323
0.155814,1,0.015104
0.458737,0,0.213010
0.129861,1,0.047464
0.156951,1,0.117673
0.197082,1,0.052084
0.190708,1,0.049764
0.153555,1,0.049115
0.503820,0,0.179399
0.320500,0,0.351163
0.355729,0,0.154721
0.140744,1,0.164941
0.196775,1,0.281441
0.393654,0,0.163244
0.138666,1,0.018211
0.127531,1,0.130930
0.318750,0,0.126572
0.372713,0,0.056564
0.124013,1,0.127064
0.217630,0,0.265321
0.355999,0,0.174619
0.094045,1,0.020159
0.237050,0,0.222069
0.103303,1,0.030971
0.365729,0,0.195870
0.488505,0,0.167452
0.308360,0,0.240932
0.356731,0,0.108341
0.172601,1,0.143746
0.200222,0,0.084557
0.076756,1,0.013294
0.245111,0,0.231727
0.507512,0,0.204884
0.227227,0,0.168211
0.068547,1,0.180013
0.101078,1,0.073457
0.071097,1,0.232697
0.147182,1,0.210264
0.063159,1,0.083413
0.091054,1,0.355281
0.098322,1,0.184379
0.099951,1,0.254515
0.062894,1,0.075032
0.067074,1,0.133382
0.069170,1,0.090993
0.095509,1,0.164669
0.099764,1,0.362234
0.067973,1,0.117215
0.072646,1,0.299170
0.084981,1,0.345292
0.085913,1,0.243002
0.062713,1,0.169569
0.076687,1,0.074052
0.080679,1,0.334127
0.083578,1,0.236293
0.099864,1,0.236776
0.063034,1,0.036522
0.076221,1,0.166487
0.098727,1,0.229988
0.061807,1,0.091545
0.075489,1,0.289187
0.102583,1,0.241424
0.066804,1,0.214086
0.073757,1,0.010201
0.068432,1,0.224688
0.082286,1,0.238244
0.078147,1,0.252192
0.065547,1,0.095894
0.093287,1,0.247456
0.134211,1,0.200673
0.083547,1,0.038711
0.082071,1,0.230240
0.082573,1,0.203809
0.086467,1,0.212975
0.091237,1,0.357734
0.083891,1,0.155249
0.075813,1,0.140692
0.089096,1,0.122825
0.095615,1,0.085082
0.080467,1,0.136079
0.085609,1,0.060949
0.057889,1,0.059043
0.084428,1,0.285093
0.054116,1,0.028906
0.147391,1,0.164058
0.088906,1,0.170887
0.093036,1,0.165674
0.080586,1,0.142431
0.097045,1,0.185141
0.068028,1,0.089238
0.083322,1,0.149298
0.079899,1,0.100929
0.085718,1,0.165710
0.087911,1,0.141878
0.099614,1,0.156948
0.095445,1,0.156431
0.088349,1,0.129556
0.136935,1,0.171756
0.086759,1,0.151048
0.084629,1,0.148890
0.080513,1,0.156637
0.081371,1,0.119219
0.080798,1,0.153125
0.108903,1,0.145128
0.079222,1,0.063109
0.078723,1,0.128378
0.063245,1,0.064048
0.079692,1,0.169021
0.072888,1,0.166075
0.163000,1,0.057627
0.086759,1,0.151048
0.076605,1,0.089560
0.115541,1,0.183740
0.080766,1,0.170503
0.097045,1,0.185141
0.075751,1,0.130579
0.073210,1,0.156233
0.069138,1,0.124835
0.101358,1,0.132597
0.099235,1,0.148869
0.087961,1,0.072890
0.100370,1,0.191106
0.074118,1,0.091547
0.082038,1,0.162893
0.093781,1,0.072705
0.074111,1,0.072875
0.087769,1,0.156736
0.107587,1,0.147803
0.086637,1,0.152376
0.158227,1,0.062939
0.059511,1,0.017835
0.070846,1,0.091168
0.082380,1,0.107502
0.060437,1,0.001447
0.069602,1,0.214267
0.085910,1,0.079382
0.118900,1,0.101777
0.063401,1,0.006217
0.129418,1,0.425970
0.092326,1,0.125290
0.130622,1,0.248966
0.120652,1,0.180602
0.135233,1,0.432973
0.089783,1,0.099736
0.068195,1,0.017039
0.117968,1,0.291076
0.081012,1,0.235954
0.057648,1,0.000236
0.141211,1,0.339088
0.128097,1,0.407897
0.139445,1,0.151406
0.064907,1,0.295589
0.130410,1,0.145886
0.128097,1,0.407897
0.079712,1,0.209266
0.079486,1,0.044243
0.077299,1,0.116192
0.145765,1,0.403574
0.072301,1,0.044956
0.147058,1,0.231302
0.076852,1,0.112553
0.081764,1,0.093124
0.087447,1,0.084554
0.130410,1,0.145886
0.141561,1,0.104692
0.136391,1,0.214690
0.088511,1,0.084156
0.090917,1,0.075811
0.092826,1,0.042571
0.088676,1,0.059140
0.086074,1,0.220134
0.132991,1,0.340508
0.123258,1,0.109714
0.081379,1,0.074074
0.100835,1,0.086391
0.078126,1,0.069791
0.106541,1,0.281892
0.120282,1,0.168906
0.083650,1,0.174957
0.077248,1,0.058703
0.074057,1,0.299882
0.072261,1,0.112442
0.146704,1,0.264448
0.088148,1,0.071286
0.072487,1,0.026772
0.127656,1,0.219643
0.065730,1,0.078423
0.204316,0,0.196743
0.079546,1,0.103851
0.295412,0,0.387325
0.076579,1,0.006553
0.087919,1,0.029370
0.215387,0,0.118055
0.136060,1,0.025261
0.097961,1,0.267803
0.078971,1,0.068009
0.069759,1,0.058020
0.069179,1,0.242476
0.078541,1,0.111467
0.103536,1,0.253928
0.104480,1,0.039251
0.097869,1,0.264138
0.076340,1,0.041935
0.234788,0,0.261929
0.103696,1,0.272018
0.182472,1,0.304361
0.119698,1,0.030062
0.106229,1,0.268064
0.283125,0,0.393283
0.321261,0,0.393616
0.190361,1,0.144662
0.193319,1,0.301033
0.331115,0,0.535360
0.269246,0,0.387472
0.105627,1,0.240035
0.063879,1,0.014495
0.296258,0,0.391942
0.309932,0,0.541280
0.082475,1,0.002301
0.062700,1,0.014406
0.273659,0,0.244599
0.080226,1,0.030180
0.162273,1,0.180065
0.131420,1,0.051322
0.367614,0,0.496906
0.076633,1,0.232095
0.113850,1,0.095241
0.092146,1,0.115497
0.095121,1,0.041346
0.107371,1,0.179533
0.296258,0,0.391942
0.072904,1,0.068709
0.091823,1,0.117733
0.086543,1,0.003868
0.209447,0,0.349462
0.110652,1,0.153050
0.219267,0,0.341004
0.144184,1,0.292608
0.209421,0,0.295072
0.157263,1,0.233296
0.210153,0,0.332161
0.084888,1,0.030496
0.204647,0,0.348175
0.208904,0,0.306323
0.238784,0,0.428564
0.204859,0,0.367313
0.100094,1,0.070389
0.073991,1,0.002705
0.084332,1,0.009358
0.157734,1,0.180087
0.198710,1,0.292917
0.197385,1,0.351074
0.072226,1,0.023511
0.218347,0,0.454455
0.073246,1,0.086958
0.248724,0,0.457344
0.147036,1,0.219395
0.073545,1,0.023560
0.227295,0,0.421251
0.075403,1,0.038074
0.218875,0,0.440239
0.223013,0,0.423084
0.205234,0,0.412846
0.180029,1,0.285588
0.165245,1,0.255192
0.206275,0,0.439210
0.200053,0,0.314522
0.230391,0,0.351085
0.062513,1,0.000004
0.118813,1,0.113188
0.069319,1,0.000017
0.177425,1,0.269778
0.077905,1,0.017710
0.218413,0,0.416325
0.217023,0,0.461446
0.105837,1,0.064630
0.198732,1,0.277158
0.147036,1,0.219395
0.230983,0,0.437047
0.193718,1,0.316038
0.146778,1,0.164210
0.184272,1,0.386924
0.203703,0,0.301872
0.086492,1,0.032097
0.125024,1,0.142818
0.110087,1,0.127899
0.090205,1,0.106663
0.100939,1,0.124294
0.079651,1,0.086527
0.093519,1,0.040770
0.100476,1,0.202979
0.080547,1,0.091854
0.104431,1,0.274985
0.083079,1,0.130329
0.087138,1,0.025052
0.106222,1,0.028953
0.142754,1,0.265945
0.118262,1,0.177405
0.126710,1,0.233805
0.110385,1,0.107805
0.100720,1,0.191296
0.103335,1,0.052386
0.114662,1,0.244419
0.090835,1,0.240701
0.105766,1,0.202791
0.134965,1,0.233144
0.088820,1,0.251446
0.099300,1,0.117290
0.085026,1,0.112542
0.091522,1,0.067094
0.101301,1,0.074224
0.124239,1,0.222821
0.062369,1,0.000451
0.101692,1,0.211294
0.097856,1,0.030650
0.130707,1,0.227053
0.111747,1,0.392170
0.116268,1,0.279161
0.113860,1,0.094480
0.121187,1,0.216483
0.069078,1,0.053617
0.136091,1,0.258204
0.077745,1,0.078379
0.086948,1,0.117927
0.076171,1,0.174249
0.117727,1,0.155913
0.079876,1,0.082866
0.083942,1,0.059493
0.072171,1,0.010719
0.106348,1,0.127307
0.110076,1,0.102332
0.121511,1,0.244661
0.058302,1,0.012581
0.125377,1,0.252785
0.112359,1,0.254368
0.226348,0,0.440006
0.063956,1,0.007836
0.087245,1,0.118927
0.348844,0,0.258683
0.059186,1,0.042394
0.055779,1,0.062442
0.386573,0,0.379852
0.101346,1,0.181789
0.060742,1,0.024622
0.067827,1,0.044951
0.132195,1,0.465907
0.056567,1,0.194054
0.121365,1,0.425989
0.351938,0,0.418467
0.091261,1,0.121819
0.102029,1,0.369366
0.128263,1,0.515668
0.080835,1,0.094068
0.049670,1,0.041729
0.062983,1,0.020105
0.359430,0,0.251431
0.144120,1,0.511782
0.226348,0,0.440006
0.063264,1,0.019493
0.134945,1,0.239757
0.378890,0,0.138767
0.144894,1,0.458301
0.353129,0,0.226907
0.299351,0,0.175611
0.396169,0,0.146843
0.097646,1,0.180125
0.063262,1,0.094584
0.089165,1,0.194285
0.098751,1,0.265265
0.119412,1,0.487528
0.058784,1,0.031334
0.120763,1,0.273800
0.089703,1,0.491465
0.066121,1,0.044985
0.226348,0,0.440006
0.054447,1,0.031993
0.099758,1,0.176244
0.402263,0,0.337271
0.129999,1,0.401978
0.123869,1,0.466129
0.386573,0,0.379852
0.124619,1,0.447525
0.144120,1,0.511782
0.058784,1,0.031334
0.095866,1,0.011019
0.247857,0,0.335306
0.203642,0,0.189308
0.057154,1,0.011831
0.292793,0,0.242503
0.133160,1,0.490634
0.106443,1,0.232902
0.226493,0,0.234613
0.090645,1,0.093191
0.153351,1,0.169629
0.243897,0,0.233416
0.306356,0,0.530383
0.179375,1,0.416720
0.073170,1,0.003500
0.166842,1,0.223373
0.066883,1,0.021135
0.093610,1,0.037654
0.211845,0,0.266230
0.121734,1,0.085948
0.117046,1,0.043440
0.207184,0,0.357009
0.208973,0,0.329593
0.058809,1,0.151187
0.159143,1,0.332164
0.086691,1,0.060490
0.076199,1,0.016635
0.159262,1,0.073897
0.162772,1,0.075113
0.150384,1,0.359274
0.067239,1,0.028300
0.127767,1,0.097032
0.084354,1,0.069106
0.220495,0,0.285288
0.128506,1,0.451049
0.111645,1,0.055023
0.078369,1,0.023383
0.147440,1,0.365181
0.072682,1,0.074493
0.122694,1,0.064342
0.084357,1,0.047684
0.242517,0,0.488626
0.185510,1,0.266253
0.090879,1,0.255186
0.258732,0,0.517098
0.156400,1,0.416851
0.077249,1,0.009000
0.190182,1,0.206047
0.166600,1,0.205846
0.091351,1,0.072784
0.200986,0,0.142287
0.119959,1,0.044681
0.103551,1,0.307287
0.104611,1,0.083636
0.097544,1,0.039044
0.114385,1,0.130641
0.119775,1,0.177597
0.134822,1,0.199564
0.089501,1,0.115192
0.097435,1,0.303649
0.136561,1,0.104492
0.120512,1,0.303394
0.092334,1,0.066426
0.176333,1,0.121142
0.103111,1,0.121434
0.088798,1,0.063006
0.138986,1,0.151334
0.070942,1,0.005520
0.119056,1,0.099137
0.097387,1,0.137061
0.104608,1,0.126329
0.166885,1,0.148304
0.122997,1,0.147031
0.102761,1,0.075563
0.095598,1,0.095131
0.120673,1,0.069569
0.166529,1,0.252874
0.134214,1,0.188200
0.136952,1,0.174795
0.158319,1,0.141015
0.133961,1,0.262387
0.105014,1,0.176461
0.124893,1,0.180996
0.115096,1,0.231696
0.124041,1,0.170686
0.190113,1,0.190931
0.100550,1,0.072870
0.088091,1,0.107155
0.062543,1,0.016807
0.135732,1,0.166050
0.109007,1,0.265011
0.064273,1,0.010719
0.107755,1,0.088136
0.111046,1,0.080938
0.129426,1,0.201860
0.112507,1,0.302328
0.135715,1,0.190573
0.106366,1,0.135031
0.150193,1,0.147478
0.064724,1,0.007865
0.122035,1,0.300128
0.100384,1,0.090781
0.059667,1,0.006643
0.069886,1,0.035321
0.070817,1,0.066212
0.071134,1,0.025411
0.096824,1,0.022391
0.062243,1,0.023600
0.121049,1,0.113333
0.086032,1,0.095639
0.084214,1,0.044338
0.059288,1,0.059644
0.108133,1,0.204009
0.069621,1,0.098196
0.091642,1,0.035492
0.080722,1,0.022395
0.112053,1,0.108048
0.153781,1,0.068486
0.096959,1,0.031878
0.115278,1,0.024838
0.139788,1,0.054420
0.065901,1,0.047068
0.071201,1,0.148800
0.080207,1,0.050369
0.105861,1,0.034396
0.075949,1,0.015130
0.087512,1,0.015250
0.069923,1,0.030878
0.132839,1,0.111102
0.066792,1,0.042901
0.068202,1,0.092475
0.075059,1,0.100950
0.117812,1,0.020122
0.091914,1,0.016400
0.063432,1,0.021781
0.105716,1,0.103804
0.071703,1,0.022321
0.091640,1,0.088745
0.084413,1,0.020944
0.066164,1,0.044918
0.066331,1,0.010772
0.065731,1,0.060177
0.076997,1,0.086812
0.077089,1,0.036290
0.098718,1,0.201595
0.099384,1,0.035393
0.089005,1,0.024436
0.106563,1,0.035619
0.125690,1,0.077908
0.089023,1,0.065239
0.114807,1,0.200366
0.064059,1,0.008800
0.145088,1,0.212130
0.291679,0,0.346339
0.232737,0,0.360528
0.292386,0,0.577729
0.143045,1,0.071288
0.152030,1,0.213225
0.140910,1,0.074565
0.183376,1,0.077417
0.278904,0,0.502335
0.165001,1,0.016653
0.301593,0,0.111438
0.267484,0,0.154340
0.165462,1,0.059866
0.194963,1,0.186909
0.256876,0,0.103390
0.134767,1,0.165457
0.129851,1,0.092421
0.298602,0,0.088013
0.205871,0,0.118648
0.143308,1,0.049393
0.217693,0,0.030122
0.281597,0,0.554487
0.332815,0,0.565733
0.146364,1,0.060878
0.110548,1,0.031193
0.099707,1,0.019066
0.226378,0,0.188664
0.287936,0,0.086080
0.124453,1,0.113983
0.301683,0,0.085174
0.267236,0,0.166090
0.067093,1,0.014054
0.224757,0,0.215997
0.144337,1,0.132238
0.179831,1,0.041972
0.050343,1,0.013984
0.213142,0,0.415404
0.130555,1,0.062211
0.259480,0,0.089959
0.150252,1,0.161508
0.122668,1,0.067965
0.109957,1,0.034451
0.203803,0,0.141951
0.133878,1,0.008108
0.116812,1,0.079817
0.137186,1,0.052592
0.149331,1,0.062786
0.223943,0,0.047859
0.308982,0,0.066662
0.104927,1,0.112694
0.107935,1,0.140149
0.122579,1,0.136462
0.171778,1,0.234754
0.173508,1,0.162932
0.119403,1,0.104293
0.131314,1,0.207513
0.172886,1,0.059052
0.105162,1,0.041721
0.105049,1,0.123177
0.102579,1,0.152345
0.091992,1,0.007284
0.115082,1,0.071413
0.130301,1,0.243616
0.131610,1,0.190647
0.084699,1,0.028383
0.119603,1,0.073072
0.124883,1,0.249869
0.119445,1,0.094726
0.108631,1,0.103599
0.092886,1,0.086636
0.108178,1,0.219510
0.087001,1,0.058449
0.111419,1,0.050707
0.142877,1,0.245781
0.101556,1,0.050317
0.182143,1,0.396694
0.107942,1,0.089136
0.132236,1,0.195838
0.109828,1,0.138448
0.124458,1,0.118064
0.108518,1,0.092194
0.124458,1,0.118064
0.111777,1,0.077594
0.069403,1,0.005309
0.118162,1,0.098299
0.061435,1,0.008074
0.089549,1,0.098174
0.096268,1,0.136619
0.112315,1,0.279497
0.156438,1,0.220214
0.095117,1,0.043254
0.117344,1,0.018996
0.114191,1,0.126067
0.092645,1,0.024326
0.107291,1,0.131959
0.125556,1,0.000005
0.091877,1,0.029520
0.084638,1,0.034818
0.102403,1,0.143532
0.116321,1,0.202805
0.141882,1,0.184930
0.072730,1,0.047653
0.147646,1,0.232840
0.089311,1,0.061152
0.087524,1,0.034243
0.117409,1,0.232199
0.122678,1,0.213771
0.089920,1,0.077381
0.086512,1,0.005150
0.147646,1,0.232840
0.133915,1,0.233451
0.112397,1,0.102002
0.111329,1,0.136824
0.147346,1,0.204070
0.114199,1,0.208222
0.071534,1,0.384547
0.120775,1,0.232035
0.190806,1,0.404362
0.126251,1,0.202474
0.074134,1,0.086662
0.112356,1,0.222369
0.094985,1,0.016545
0.166926,1,0.101149
0.079866,1,0.017025
0.088819,1,0.079417
0.112501,1,0.040589
0.084243,1,0.017545
0.116255,1,0.153552
0.075609,1,0.099606
0.130080,1,0.236936
0.086860,1,0.068017
0.111870,1,0.075303
0.091858,1,0.023739
0.075011,1,0.047427
0.099674,1,0.095538
0.126562,1,0.125279
0.097510,1,0.066994
0.179947,1,0.296343
0.133449,1,0.210099
0.135833,1,0.171867
0.093831,1,0.104962
0.086205,1,0.088327
0.137321,1,0.272420
0.112848,1,0.153038
0.065727,1,0.167398
0.096398,1,0.060655
0.166611,1,0.267269
0.134106,1,0.265712
0.085287,1,0.116038
0.290478,0,0.221430
0.082844,1,0.027674
0.334456,0,0.542333
0.169763,1,0.610067
0.213045,0,0.612720
0.149898,1,0.126561
0.222967,0,0.441471
0.282760,0,0.266439
0.223352,0,0.119692
0.207978,0,0.620456
0.124911,1,0.035901
0.190432,1,0.090423
0.210907,0,0.606047
0.048986,1,0.007244
0.334456,0,0.542333
0.208156,0,0.258978
0.334456,0,0.542333
0.206960,0,0.175529
0.101794,1,0.061411
0.334456,0,0.542333
0.244310,0,0.337437
0.201418,0,0.371816
0.201706,0,0.100413
0.188924,1,0.535981
0.285967,0,0.575742
0.163248,1,0.630598
0.122903,1,0.046007
0.136000,1,0.066717
0.334456,0,0.542333
0.130117,1,0.055627
0.197627,1,0.371453
0.278429,0,0.160526
0.206373,0,0.252239
0.334456,0,0.542333
0.334456,0,0.542333
0.170132,1,0.616728
0.337232,0,0.542687
0.201241,0,0.266297
0.126981,1,0.039973
0.190432,1,0.090423
0.334456,0,0.542333
0.225880,0,0.326202
0.084130,1,0.011627
0.092313,1,0.044520
0.334456,0,0.542333
0.043674,1,0.062381
0.334456,0,0.542333
0.210907,0,0.606047
0.334456,0,0.542333
0.095363,1,0.029766
0.106057,1,0.093064
0.211700,0,0.458719
0.096432,1,0.037785
0.089313,1,0.039651
0.164355,1,0.494976
0.200111,0,0.480037
0.141086,1,0.111201
0.167146,1,0.497075
0.161181,1,0.310215
0.127760,1,0.111163
0.163921,1,0.497072
0.174809,1,0.497554
0.204405,0,0.396190
0.176914,1,0.496968
0.106022,1,0.042211
0.178199,1,0.497655
0.169914,1,0.432580
0.183631,1,0.497657
0.188919,1,0.212541
0.157893,1,0.497086
0.163921,1,0.497072
0.212212,0,0.389109
0.159109,1,0.101196
0.182020,1,0.485559
0.163921,1,0.497072
0.189646,1,0.280179
0.199604,1,0.492222
0.191117,1,0.458083
0.139513,1,0.494981
0.193227,1,0.492126
0.196302,1,0.343586
0.183631,1,0.497657
0.200111,0,0.480037
0.165109,1,0.484811
0.178199,1,0.497655
0.178199,1,0.497655
0.198663,1,0.372128
0.188919,1,0.212541
0.163297,1,0.101222
0.176871,1,0.400143
0.127612,1,0.156867
0.204405,0,0.396190
0.166547,1,0.378249
0.152576,1,0.212032
0.184425,1,0.348836
0.167895,1,0.433563
0.122351,1,0.130099
0.174127,1,0.497070
0.174809,1,0.497554
0.195656,1,0.434371
0.100555,1,0.094611
0.073812,1,0.213593
0.084012,1,0.147104
0.068220,1,0.090636
0.089767,1,0.165701
0.114540,1,0.092827
0.126096,1,0.342291
0.146325,1,0.241399
0.118672,1,0.288362
0.074334,1,0.014503
0.061880,1,0.095386
0.056042,1,0.005959
0.088977,1,0.055708
0.085804,1,0.252767
0.135674,1,0.283976
0.080161,1,0.100087
0.099488,1,0.121812
0.120671,1,0.101577
0.085993,1,0.239361
